origin,creation_timestamp,modified_timestamp,cow,car,tree,human
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.history.com%2Ftopics%2Fancient-history&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Oo&ust=1756024276009000&source=articles&cd=vfe&opi=90006&FILENAME=history-lesson.html,8/26/2015,2/1/2003,false,true,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.tripadvisor.com%2FAttractions&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Ww&ust=1756024276009000&source=audio&cd=vfe&opi=90014&FILENAME=guided-tour24.mp3,1/30/2000,9/15/2004,false,true,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.storycorps.org%2Flisten&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Aa&ust=1756024276009000&source=audio&cd=vfe&opi=90018&FILENAME=storytelling27.wav,1/13/2012,8/23/2001,false,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.allrecipes.com%2Frecipes%2F17562%2Fworlds-best-lasagna&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Ss&ust=1756024276009000&source=articles&cd=vfe&opi=90010&FILENAME=recipe-collection.pdf,10/28/2018,11/14/2007,false,true,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.nasa.gov%2Fimage-of-the-day&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Uu&ust=1756024276009000&source=images&cd=vfe&opi=90012&FILENAME=space22.jpg,5/5/2008,8/30/2016,true,false,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.duolingo.com%2Flearn&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Tt&ust=1756024276009000&source=audio&cd=vfe&opi=90011&FILENAME=language-lesson21.mp3,12/4/2012,8/30/2002,false,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.nationalgeographic.com%2Fphotography%2Farticle%2Fbest-nature-photos-2025&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Ab&ust=1756024276009000&source=images&cd=vfe&opi=89978&FILENAME=nature1.jpg,11/9/2009,3/13/2000,false,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.natgeokids.com%2Fuk%2Fdiscover%2Fanimals%2Fgeneral-animals%2Fwildlife-photography&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCff&ust=1756024276009000&source=images&cd=vfe&opi=89997&FILENAME=wildlife10.png,6/18/2011,10/7/2018,true,false,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.dezeen.com%2F2025%2F08%2F15%2Fmodern-architecture-design&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCbb&ust=1756024276009000&source=images&cd=vfe&opi=89993&FILENAME=architecture7.jpg,6/6/2002,7/6/2003,true,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.allrecipes.com%2Frecipes%2F17562%2Fworlds-best-lasagna&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Ss&ust=1756024276009000&source=articles&cd=vfe&opi=90010&FILENAME=recipe-collection.pdf,3/2/2004,8/17/2017,false,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.khanacademy.org%2Fscience%2Fphysics&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Cc&ust=1756024276009000&source=videos&cd=vfe&opi=90020&FILENAME=educational29.avi,11/30/2017,7/2/2015,true,true,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.ted.com%2Ftalks%2Felizabeth_gilbert_on_genius&psig=AOvVaw0pLmN7pQrT8sUvWxYz12St&ust=1756024276009000&source=audio&cd=vfe&opi=89988&FILENAME=interview4.mp3,3/13/2018,10/22/2021,true,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.coursera.org%2Flecture%2Fmachine-learning&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Gg&ust=1756024276009000&source=videos&cd=vfe&opi=89998&FILENAME=lecture11.mp4,1/30/2009,6/23/2015,false,true,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.cnet.com%2Ftech%2Flatest-tech-reviews-2025&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Kk&ust=1756024276009000&source=videos&cd=vfe&opi=90028&FILENAME=tech-review35.mp4,5/9/2014,12/2/2005,false,false,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DdBnniua6-oM&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCvv&ust=1756024276009000&source=videos&cd=vfe&opi=90013&FILENAME=travel-vlog23.mkv,4/23/2012,11/25/2002,true,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.unsplash.com%2Fphotos%2Fmountain-landscape&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCUv&ust=1756024276009000&source=images&cd=vfe&opi=89989&FILENAME=landscape4.webp,7/24/2013,4/19/2010,true,false,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.coursera.org%2Flecture%2Fmachine-learning&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Gg&ust=1756024276009000&source=videos&cd=vfe&opi=89998&FILENAME=lecture11.mp4,4/1/2004,5/15/2006,true,false,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.audible.com%2Fpd%2FThe-Hobbit-Audiobook%2FB002BMEG8Q&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Hh&ust=1756024276009000&source=audio&cd=vfe&opi=89999&FILENAME=audiobook12.mp3,10/27/2006,12/26/2011,true,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.shortoftheweek.com%2Fpicks&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCzz&ust=1756024276009000&source=videos&cd=vfe&opi=90017&FILENAME=short-film26.mp4,6/18/2016,4/21/2000,true,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.pexels.com%2Fphoto%2Furban-life&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Yy&ust=1756024276009000&source=images&cd=vfe&opi=90016&FILENAME=urban25.png,6/25/2014,1/29/2004,true,true,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.vogue.com%2Ffashion-shows&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Qq&ust=1756024276009000&source=images&cd=vfe&opi=90008&FILENAME=fashion19.webp,10/3/2008,11/18/2003,false,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.instructables.com%2FDIY-Projects&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Ii&ust=1756024276009000&source=articles&cd=vfe&opi=90026&FILENAME=diy-projects.pdf,3/17/2008,7/9/2008,false,false,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.duolingo.com%2Flearn&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Tt&ust=1756024276009000&source=audio&cd=vfe&opi=90011&FILENAME=language-lesson21.mp3,6/6/2002,8/15/2013,false,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.epidemicsound.com%2Ftrack%2Fbackground-music&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Ee&ust=1756024276009000&source=audio&cd=vfe&opi=90022&FILENAME=background-music30.mp3,2/23/2004,8/21/2017,false,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.artsy.net%2Farticle%2Fartsy-editorial-modern-art-movements&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Mm&ust=1756024276009000&source=images&cd=vfe&opi=90004&FILENAME=art16.jpeg,2/7/2020,4/15/2019,true,true,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DdBnniua6-oM&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCvv&ust=1756024276009000&source=videos&cd=vfe&opi=90013&FILENAME=travel-vlog23.mkv,4/30/2001,12/4/2000,true,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DdQw4w9WgXcQ&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Ef&ust=1756024276009000&source=videos&cd=vfe&opi=89980&FILENAME=tutorial1.mp4,7/6/2018,5/25/2010,false,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.bbc.co.uk%2Fsounds%2Fplay%2Flive%3Ab08qz5y6&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Ll&ust=1756024276009000&source=audio&cd=vfe&opi=90003&FILENAME=radio-show15.mp3,10/15/2005,11/14/2014,false,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.gettyimages.com%2Fphotos%2Fblack-and-white&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Ff&ust=1756024276009000&source=images&cd=vfe&opi=90023&FILENAME=black-and-white31.jpg,5/20/2006,6/17/2020,false,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.natgeokids.com%2Fuk%2Fdiscover%2Fanimals%2Fgeneral-animals%2Fwildlife-photography&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCff&ust=1756024276009000&source=images&cd=vfe&opi=89997&FILENAME=wildlife10.png,10/13/2008,9/4/2006,false,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.lonelyplanet.com%2Farticles%2Fultimate-travel-guide-2025&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCMn&ust=1756024276009000&source=articles&cd=vfe&opi=89985&FILENAME=travel-guide.pdf,1/8/2010,7/3/2013,true,false,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.artsy.net%2Farticle%2Fartsy-editorial-modern-art-movements&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Mm&ust=1756024276009000&source=images&cd=vfe&opi=90004&FILENAME=art16.jpeg,12/15/2005,6/8/2015,true,true,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.greenpeace.org%2Finternational%2Fissues%2Fclimate-change&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Xx&ust=1756024276009000&source=articles&cd=vfe&opi=90015&FILENAME=environmental-issues.html,8/21/2000,8/10/2013,false,true,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.poetryfoundation.org%2Fpoems&psig=AOvVaw2mY4u4n2qJj5zVBhvfoChh&ust=1756024276009000&source=audio&cd=vfe&opi=90025&FILENAME=poetry-reading33.mp3,11/21/2017,7/16/2001,true,true,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.epidemicsound.com%2Ftrack%2Fambient-background&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Pp&ust=1756024276009000&source=audio&cd=vfe&opi=90007&FILENAME=ambient18.wav,8/26/2022,8/11/2017,true,true,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.bbc.co.uk%2Fsounds%2Fplay%2Flive%3Ab08qz5y6&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Ll&ust=1756024276009000&source=audio&cd=vfe&opi=90003&FILENAME=radio-show15.mp3,6/1/2020,3/18/2001,false,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.ted.com%2Ftalks%2Felizabeth_gilbert_on_genius&psig=AOvVaw0pLmN7pQrT8sUvWxYz12St&ust=1756024276009000&source=audio&cd=vfe&opi=89988&FILENAME=interview4.mp3,1/19/2000,8/12/2010,false,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.epidemicsound.com%2Ftrack%2Fbackground-music&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Ee&ust=1756024276009000&source=audio&cd=vfe&opi=90022&FILENAME=background-music30.mp3,8/22/2022,10/1/2012,false,false,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.ted.com%2Ftalks%2Felizabeth_gilbert_on_genius&psig=AOvVaw0pLmN7pQrT8sUvWxYz12St&ust=1756024276009000&source=audio&cd=vfe&opi=89988&FILENAME=interview4.mp3,11/18/2013,7/31/2004,true,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.tripadvisor.com%2FAttractions&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Ww&ust=1756024276009000&source=audio&cd=vfe&opi=90014&FILENAME=guided-tour24.mp3,7/20/2007,6/17/2012,false,true,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.khanacademy.org%2Fscience%2Fphysics&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Cc&ust=1756024276009000&source=videos&cd=vfe&opi=90020&FILENAME=educational29.avi,2/6/2004,8/2/2003,false,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D9bZkp7q19f0&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCnn&ust=1756024276009000&source=videos&cd=vfe&opi=90005&FILENAME=workout17.mp4,3/27/2015,10/11/2022,true,true,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.forbes.com%2Fbusiness%2F2025-trends&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Ii&ust=1756024276009000&source=articles&cd=vfe&opi=90000&FILENAME=business-trends.html,2/15/2001,3/1/2007,true,false,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.lonelyplanet.com%2Farticles%2Fultimate-travel-guide-2025&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCMn&ust=1756024276009000&source=articles&cd=vfe&opi=89985&FILENAME=travel-guide.pdf,5/8/2011,4/20/2004,true,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.forbes.com%2Fbusiness%2F2025-trends&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Ii&ust=1756024276009000&source=articles&cd=vfe&opi=90000&FILENAME=business-trends.html,12/27/2016,9/18/2019,false,false,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.cnn.com%2Fvideos%2Fworld%2F2025%2F08%2F22%2Ftravel-destination-2025&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCrr&ust=1756024276009000&source=videos&cd=vfe&opi=90009&FILENAME=news20.mp4,5/14/2004,11/3/2015,false,false,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.natgeokids.com%2Fuk%2Fdiscover%2Fanimals%2Fgeneral-animals%2Fwildlife-photography&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCff&ust=1756024276009000&source=images&cd=vfe&opi=89997&FILENAME=wildlife10.png,6/20/2001,12/7/2017,false,false,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.ted.com%2Ftalks%2Felizabeth_gilbert_on_genius&psig=AOvVaw0pLmN7pQrT8sUvWxYz12St&ust=1756024276009000&source=audio&cd=vfe&opi=89988&FILENAME=interview4.mp3,7/20/2018,8/22/2015,true,false,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.cnet.com%2Ftech%2Flatest-tech-reviews-2025&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Kk&ust=1756024276009000&source=videos&cd=vfe&opi=90028&FILENAME=tech-review35.mp4,5/16/2011,8/22/2018,true,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.epidemicsound.com%2Ftrack%2Fbackground-music&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Ee&ust=1756024276009000&source=audio&cd=vfe&opi=90022&FILENAME=background-music30.mp3,7/22/2013,7/8/2013,false,false,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.bbc.co.uk%2Fsounds%2Fplay%2Flive%3Ab08qz5y6&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Ll&ust=1756024276009000&source=audio&cd=vfe&opi=90003&FILENAME=radio-show15.mp3,9/30/2009,3/19/2011,false,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.scientificamerican.com%2Farticle%2Fnew-science-discovery-2025&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Xy&ust=1756024276009000&source=articles&cd=vfe&opi=89991&FILENAME=science-breakthrough.html,7/6/2018,5/18/2002,true,false,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.pexels.com%2Fphoto%2Furban-life&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Yy&ust=1756024276009000&source=images&cd=vfe&opi=90016&FILENAME=urban25.png,6/26/2003,12/3/2003,true,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.duolingo.com%2Flearn&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Tt&ust=1756024276009000&source=audio&cd=vfe&opi=90011&FILENAME=language-lesson21.mp3,10/15/2008,2/26/2014,false,false,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.espn.com%2Fvideo%2Fclip%3Fid%3D32178945&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Vw&ust=1756024276009000&source=videos&cd=vfe&opi=89990&FILENAME=sports5.mp4,12/9/2011,5/9/2017,true,true,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.bbc.co.uk%2Fsounds%2Fplay%2Flive%3Ab08qz5y6&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Ll&ust=1756024276009000&source=audio&cd=vfe&opi=90003&FILENAME=radio-show15.mp3,12/30/2011,11/19/2001,true,false,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.audible.com%2Fpd%2FThe-Hobbit-Audiobook%2FB002BMEG8Q&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Hh&ust=1756024276009000&source=audio&cd=vfe&opi=89999&FILENAME=audiobook12.mp3,3/16/2016,9/13/2021,true,true,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.greenpeace.org%2Finternational%2Fissues%2Fclimate-change&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Xx&ust=1756024276009000&source=articles&cd=vfe&opi=90015&FILENAME=environmental-issues.html,6/15/2018,5/2/2014,false,false,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.khanacademy.org%2Fscience%2Fphysics&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Cc&ust=1756024276009000&source=videos&cd=vfe&opi=90020&FILENAME=educational29.avi,9/2/2020,11/20/2018,true,false,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.scientificamerican.com%2Farticle%2Fnew-science-discovery-2025&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Xy&ust=1756024276009000&source=articles&cd=vfe&opi=89991&FILENAME=science-breakthrough.html,6/6/2020,10/27/2020,true,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.duolingo.com%2Flearn&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Tt&ust=1756024276009000&source=audio&cd=vfe&opi=90011&FILENAME=language-lesson21.mp3,1/12/2005,5/3/2017,false,true,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.epidemicsound.com%2Ftrack%2Fbackground-music&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Ee&ust=1756024276009000&source=audio&cd=vfe&opi=90022&FILENAME=background-music30.mp3,12/26/2017,8/9/2021,false,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.npr.org%2Fpodcasts%2F510310%2Fnpr-politics-podcast&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Gh&ust=1756024276009000&source=audio&cd=vfe&opi=89982&FILENAME=podcast1.mp3,11/29/2006,6/28/2010,false,true,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.shortoftheweek.com%2Fpicks&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCzz&ust=1756024276009000&source=videos&cd=vfe&opi=90017&FILENAME=short-film26.mp4,3/6/2015,12/28/2008,false,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.unsplash.com%2Fphotos%2Fmountain-landscape&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCUv&ust=1756024276009000&source=images&cd=vfe&opi=89989&FILENAME=landscape4.webp,10/4/2019,4/11/2019,false,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.epidemicsound.com%2Ftrack%2Fambient-background&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Pp&ust=1756024276009000&source=audio&cd=vfe&opi=90007&FILENAME=ambient18.wav,7/3/2015,3/7/2009,false,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DdBnniua6-oM&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCvv&ust=1756024276009000&source=videos&cd=vfe&opi=90013&FILENAME=travel-vlog23.mkv,1/19/2009,8/16/2015,true,true,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.shutterstock.com%2Fsearch%2Fvintage&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Jj&ust=1756024276009000&source=images&cd=vfe&opi=90027&FILENAME=vintage34.webp,6/17/2007,5/24/2004,false,true,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.khanacademy.org%2Fscience%2Fphysics&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Cc&ust=1756024276009000&source=videos&cd=vfe&opi=90020&FILENAME=educational29.avi,11/22/2015,7/20/2007,false,false,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.instructables.com%2FDIY-Projects&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Ii&ust=1756024276009000&source=articles&cd=vfe&opi=90026&FILENAME=diy-projects.pdf,12/2/2007,9/12/2017,false,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.spotify.com%2Fus%2Falbum%2F4aowFkKou3T1oDEY7W9GmN&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Ij&ust=1756024276009000&source=audio&cd=vfe&opi=89983&FILENAME=music2.wav,10/15/2019,10/5/2019,true,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.bbc.co.uk%2Fsounds%2Fplay%2Flive%3Ab08qz5y6&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Ll&ust=1756024276009000&source=audio&cd=vfe&opi=90003&FILENAME=radio-show15.mp3,1/9/2021,7/3/2008,true,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.coursera.org%2Flecture%2Fmachine-learning&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Gg&ust=1756024276009000&source=videos&cd=vfe&opi=89998&FILENAME=lecture11.mp4,7/11/2009,7/6/2013,true,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DdQw4w9WgXcQ&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Ef&ust=1756024276009000&source=videos&cd=vfe&opi=89980&FILENAME=tutorial1.mp4,10/10/2016,10/15/2003,true,true,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.bbc.co.uk%2Fsounds%2Fplay%2Flive%3Ab08qz5y6&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Ll&ust=1756024276009000&source=audio&cd=vfe&opi=90003&FILENAME=radio-show15.mp3,5/16/2005,8/9/2005,true,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.wired.com%2Fstory%2Flatest-tech-innovations-2025&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Kl&ust=1756024276009000&source=articles&cd=vfe&opi=89984&FILENAME=tech-innovations.html,9/11/2009,7/16/2015,false,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DdBnniua6-oM&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCvv&ust=1756024276009000&source=videos&cd=vfe&opi=90013&FILENAME=travel-vlog23.mkv,1/1/2004,2/15/2020,false,false,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.pexels.com%2Fphoto%2Furban-life&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Yy&ust=1756024276009000&source=images&cd=vfe&opi=90016&FILENAME=urban25.png,9/6/2015,5/25/2008,false,false,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.foodnetwork.com%2Frecipes%2Fphotos%2Fbest-dishes-2025&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCjj&ust=1756024276009000&source=images&cd=vfe&opi=90001&FILENAME=food13.jpg,12/20/2022,11/12/2005,false,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.investopedia.com%2Ffinancial-advice-2025&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCdd&ust=1756024276009000&source=articles&cd=vfe&opi=90021&FILENAME=finance-advice.html,5/7/2015,4/2/2012,true,false,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.deviantart.com%2Fdiscover%2Fabstract&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Bb&ust=1756024276009000&source=images&cd=vfe&opi=90019&FILENAME=abstract28.jpeg,2/25/2019,8/12/2011,true,true,false,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fopen.spotify.com%2Ftrack%2F4uLU6hMCjMI75M1A2tKUQC&psig=AOvVaw0pLmN7pQrT8sUvWxYz12Ee&ust=1756024276009000&source=audio&cd=vfe&opi=89996&FILENAME=soundtrack9.wav,1/18/2009,5/28/2004,true,true,true,false
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.healthline.com%2Fnutrition%2Ftop-health-tips&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Dd&ust=1756024276009000&source=articles&cd=vfe&opi=89995&FILENAME=health-tips.pdf,3/5/2015,9/30/2011,true,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.spotify.com%2Fus%2Falbum%2F4aowFkKou3T1oDEY7W9GmN&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Ij&ust=1756024276009000&source=audio&cd=vfe&opi=89983&FILENAME=music2.wav,8/13/2014,3/29/2001,false,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.cnn.com%2Fvideos%2Fworld%2F2025%2F08%2F22%2Ftravel-destination-2025&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCrr&ust=1756024276009000&source=videos&cd=vfe&opi=90009&FILENAME=news20.mp4,8/16/2012,3/26/2001,false,false,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.coursera.org%2Flecture%2Fmachine-learning&psig=AOvVaw3kLmN7pQrT8sUvWxYz12Gg&ust=1756024276009000&source=videos&cd=vfe&opi=89998&FILENAME=lecture11.mp4,2/13/2000,1/29/2013,true,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.gettyimages.com%2Fphotos%2Fblack-and-white&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Ff&ust=1756024276009000&source=images&cd=vfe&opi=90023&FILENAME=black-and-white31.jpg,5/3/2014,1/10/2002,false,false,false,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.archdaily.com%2F123456%2Fmodern-architecture-trends-2025&psig=AOvVaw1xY2zZ9pQrT8sUvWxYz12Cd&ust=1756024276009000&source=images&cd=vfe&opi=89979&FILENAME=architecture2.png,7/23/2004,7/18/2016,true,true,true,true
https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.unsplash.com%2Fphotos%2Fmountain-landscape&psig=AOvVaw2mY4u4n2qJj5zVBhvfoCUv&ust=1756024276009000&source=images&cd=vfe&opi=89989&FILENAME=landscape4.webp,9/27/2018,10/28/2000,true,false,false,false
